Baker Name,Baker Age,Baker Occupation,Hometown,Episode,Series.x,Signature Bake,Show Stopper,result,Baker,Series.y,series,episode,technical
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,7,7,5,4
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,STAR BAKER,Tom,7,7,6,1
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,OUT,Tom,7,7,7,5
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,7,7,8,NA
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,7,7,9,NA
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,7,7,10,NA
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,7,8,1,7
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,7,8,2,5
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,7,8,3,4
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,OUT,Tom,7,8,4,5
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,7,8,5,NA
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,7,8,6,NA
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,7,8,7,NA
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,7,8,8,NA
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,7,8,9,NA
Tom Gilliford,26,Project engagement manager,Rochdale,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,7,8,10,NA
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,8,7,1,2
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,8,7,2,7
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,STAR BAKER,Tom,8,7,3,4
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,8,7,4,5
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,8,7,5,4
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,STAR BAKER,Tom,8,7,6,1
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,OUT,Tom,8,7,7,5
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,8,7,8,NA
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,8,7,9,NA
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,8,7,10,NA
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,8,8,1,7
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,8,8,2,5
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,IN,Tom,8,8,3,4
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,OUT,Tom,8,8,4,5
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,8,8,5,NA
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,8,8,6,NA
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,8,8,7,NA
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,8,8,8,NA
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,8,8,9,NA
Tom Hetherington,29,Architect,Edinburgh,6,7,Blood Orange Halloween Pumpkin Pie,Floral Tea Cake,NA,Tom,8,8,10,NA
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",7,7,Tropical Holiday Roulade,Childhood Ice Cream Mousse Cakes,IN,Andrew,7,7,1,12
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",7,7,Tropical Holiday Roulade,Childhood Ice Cream Mousse Cakes,IN,Andrew,7,7,2,4
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",7,7,Tropical Holiday Roulade,Childhood Ice Cream Mousse Cakes,IN,Andrew,7,7,3,2
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",7,7,Tropical Holiday Roulade,Childhood Ice Cream Mousse Cakes,IN,Andrew,7,7,4,4
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",7,7,Tropical Holiday Roulade,Childhood Ice Cream Mousse Cakes,IN,Andrew,7,7,5,6
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",7,7,Tropical Holiday Roulade,Childhood Ice Cream Mousse Cakes,IN,Andrew,7,7,6,6
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",7,7,Tropical Holiday Roulade,Childhood Ice Cream Mousse Cakes,STAR BAKER,Andrew,7,7,7,1
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",7,7,Tropical Holiday Roulade,Childhood Ice Cream Mousse Cakes,IN,Andrew,7,7,8,2
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",7,7,Tropical Holiday Roulade,Childhood Ice Cream Mousse Cakes,STAR BAKER,Andrew,7,7,9,2
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",7,7,Tropical Holiday Roulade,Childhood Ice Cream Mousse Cakes,Runner-up,Andrew,7,7,10,1
Benjamina Ebuehi,23,Teaching assistant,South London,7,7,Piña Colada Roulade,Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake,IN,Benjamina,7,7,1,6
Benjamina Ebuehi,23,Teaching assistant,South London,7,7,Piña Colada Roulade,Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake,IN,Benjamina,7,7,2,3
Benjamina Ebuehi,23,Teaching assistant,South London,7,7,Piña Colada Roulade,Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake,IN,Benjamina,7,7,3,6
Benjamina Ebuehi,23,Teaching assistant,South London,7,7,Piña Colada Roulade,Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake,STAR BAKER,Benjamina,7,7,4,1
Benjamina Ebuehi,23,Teaching assistant,South London,7,7,Piña Colada Roulade,Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake,IN,Benjamina,7,7,5,5
Benjamina Ebuehi,23,Teaching assistant,South London,7,7,Piña Colada Roulade,Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake,IN,Benjamina,7,7,6,2
Benjamina Ebuehi,23,Teaching assistant,South London,7,7,Piña Colada Roulade,Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake,IN,Benjamina,7,7,7,3
Benjamina Ebuehi,23,Teaching assistant,South London,7,7,Piña Colada Roulade,Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake,OUT,Benjamina,7,7,8,4
Benjamina Ebuehi,23,Teaching assistant,South London,7,7,Piña Colada Roulade,Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake,NA,Benjamina,7,7,9,NA
Benjamina Ebuehi,23,Teaching assistant,South London,7,7,Piña Colada Roulade,Apple Crumble Mousse Cake and Chocolate Coffee Mousse Cake,NA,Benjamina,7,7,10,NA
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",7,7,Crowd Pleaser Roulade,Blackberry and Raspberry Bubbles and After Dinner Mousse,IN,Candice,7,7,1,5
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",7,7,Crowd Pleaser Roulade,Blackberry and Raspberry Bubbles and After Dinner Mousse,STAR BAKER,Candice,7,7,2,8
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",7,7,Crowd Pleaser Roulade,Blackberry and Raspberry Bubbles and After Dinner Mousse,IN,Candice,7,7,3,3
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",7,7,Crowd Pleaser Roulade,Blackberry and Raspberry Bubbles and After Dinner Mousse,IN,Candice,7,7,4,2
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",7,7,Crowd Pleaser Roulade,Blackberry and Raspberry Bubbles and After Dinner Mousse,STAR BAKER,Candice,7,7,5,2
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",7,7,Crowd Pleaser Roulade,Blackberry and Raspberry Bubbles and After Dinner Mousse,IN,Candice,7,7,6,5
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",7,7,Crowd Pleaser Roulade,Blackberry and Raspberry Bubbles and After Dinner Mousse,IN,Candice,7,7,7,2
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",7,7,Crowd Pleaser Roulade,Blackberry and Raspberry Bubbles and After Dinner Mousse,STAR BAKER,Candice,7,7,8,1
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",7,7,Crowd Pleaser Roulade,Blackberry and Raspberry Bubbles and After Dinner Mousse,IN,Candice,7,7,9,3
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",7,7,Crowd Pleaser Roulade,Blackberry and Raspberry Bubbles and After Dinner Mousse,WINNER,Candice,7,7,10,2
Jane Beedle,61,Garden designer,Beckenham,7,7,Chocolate and Hazelnut Roulade,"Chocolate, Coffee, and Vanilla Joconde Cakes and Blackcurrant and Vanilla Ombre Mousses",STAR BAKER,Jane,7,7,1,7
Jane Beedle,61,Garden designer,Beckenham,7,7,Chocolate and Hazelnut Roulade,"Chocolate, Coffee, and Vanilla Joconde Cakes and Blackcurrant and Vanilla Ombre Mousses",IN,Jane,7,7,2,2
Jane Beedle,61,Garden designer,Beckenham,7,7,Chocolate and Hazelnut Roulade,"Chocolate, Coffee, and Vanilla Joconde Cakes and Blackcurrant and Vanilla Ombre Mousses",IN,Jane,7,7,3,9
Jane Beedle,61,Garden designer,Beckenham,7,7,Chocolate and Hazelnut Roulade,"Chocolate, Coffee, and Vanilla Joconde Cakes and Blackcurrant and Vanilla Ombre Mousses",IN,Jane,7,7,4,3
Jane Beedle,61,Garden designer,Beckenham,7,7,Chocolate and Hazelnut Roulade,"Chocolate, Coffee, and Vanilla Joconde Cakes and Blackcurrant and Vanilla Ombre Mousses",IN,Jane,7,7,5,1
Jane Beedle,61,Garden designer,Beckenham,7,7,Chocolate and Hazelnut Roulade,"Chocolate, Coffee, and Vanilla Joconde Cakes and Blackcurrant and Vanilla Ombre Mousses",IN,Jane,7,7,6,4
Jane Beedle,61,Garden designer,Beckenham,7,7,Chocolate and Hazelnut Roulade,"Chocolate, Coffee, and Vanilla Joconde Cakes and Blackcurrant and Vanilla Ombre Mousses",IN,Jane,7,7,7,4
Jane Beedle,61,Garden designer,Beckenham,7,7,Chocolate and Hazelnut Roulade,"Chocolate, Coffee, and Vanilla Joconde Cakes and Blackcurrant and Vanilla Ombre Mousses",IN,Jane,7,7,8,5
Jane Beedle,61,Garden designer,Beckenham,7,7,Chocolate and Hazelnut Roulade,"Chocolate, Coffee, and Vanilla Joconde Cakes and Blackcurrant and Vanilla Ombre Mousses",IN,Jane,7,7,9,1
Jane Beedle,61,Garden designer,Beckenham,7,7,Chocolate and Hazelnut Roulade,"Chocolate, Coffee, and Vanilla Joconde Cakes and Blackcurrant and Vanilla Ombre Mousses",Runner-up,Jane,7,7,10,3
Selasi Gbormittah,30,Client service associate,London,7,7,Summer Picnic Roulade,"Lemon, Strawberry and Passionfruit and Chocolate and Mint Mini Mousse Cakes",IN,Selasi,7,7,1,1
Selasi Gbormittah,30,Client service associate,London,7,7,Summer Picnic Roulade,"Lemon, Strawberry and Passionfruit and Chocolate and Mint Mini Mousse Cakes",IN,Selasi,7,7,2,11
Selasi Gbormittah,30,Client service associate,London,7,7,Summer Picnic Roulade,"Lemon, Strawberry and Passionfruit and Chocolate and Mint Mini Mousse Cakes",IN,Selasi,7,7,3,5
Selasi Gbormittah,30,Client service associate,London,7,7,Summer Picnic Roulade,"Lemon, Strawberry and Passionfruit and Chocolate and Mint Mini Mousse Cakes",IN,Selasi,7,7,4,8
Selasi Gbormittah,30,Client service associate,London,7,7,Summer Picnic Roulade,"Lemon, Strawberry and Passionfruit and Chocolate and Mint Mini Mousse Cakes",IN,Selasi,7,7,5,3
Selasi Gbormittah,30,Client service associate,London,7,7,Summer Picnic Roulade,"Lemon, Strawberry and Passionfruit and Chocolate and Mint Mini Mousse Cakes",IN,Selasi,7,7,6,7
Selasi Gbormittah,30,Client service associate,London,7,7,Summer Picnic Roulade,"Lemon, Strawberry and Passionfruit and Chocolate and Mint Mini Mousse Cakes",IN,Selasi,7,7,7,6
Selasi Gbormittah,30,Client service associate,London,7,7,Summer Picnic Roulade,"Lemon, Strawberry and Passionfruit and Chocolate and Mint Mini Mousse Cakes",IN,Selasi,7,7,8,3
Selasi Gbormittah,30,Client service associate,London,7,7,Summer Picnic Roulade,"Lemon, Strawberry and Passionfruit and Chocolate and Mint Mini Mousse Cakes",OUT,Selasi,7,7,9,4
Selasi Gbormittah,30,Client service associate,London,7,7,Summer Picnic Roulade,"Lemon, Strawberry and Passionfruit and Chocolate and Mint Mini Mousse Cakes",NA,Selasi,7,7,10,NA
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,7,7,1,2
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,7,7,2,7
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,STAR BAKER,Tom,7,7,3,4
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,7,7,4,5
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,7,7,5,4
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,STAR BAKER,Tom,7,7,6,1
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,OUT,Tom,7,7,7,5
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,7,7,8,NA
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,7,7,9,NA
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,7,7,10,NA
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,7,8,1,7
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,7,8,2,5
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,7,8,3,4
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,OUT,Tom,7,8,4,5
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,7,8,5,NA
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,7,8,6,NA
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,7,8,7,NA
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,7,8,8,NA
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,7,8,9,NA
Tom Gilliford,26,Project engagement manager,Rochdale,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,7,8,10,NA
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,8,7,1,2
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,8,7,2,7
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,STAR BAKER,Tom,8,7,3,4
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,8,7,4,5
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,8,7,5,4
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,STAR BAKER,Tom,8,7,6,1
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,OUT,Tom,8,7,7,5
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,8,7,8,NA
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,8,7,9,NA
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,8,7,10,NA
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,8,8,1,7
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,8,8,2,5
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,IN,Tom,8,8,3,4
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,OUT,Tom,8,8,4,5
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,8,8,5,NA
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,8,8,6,NA
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,8,8,7,NA
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,8,8,8,NA
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,8,8,9,NA
Tom Hetherington,29,Architect,Edinburgh,7,7,Millionaire's Roulade,Hipster Picnic,NA,Tom,8,8,10,NA
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",8,7,Da Vinci Inspired Geared Pies,Jousting Knights Marchpane,IN,Andrew,7,7,1,12
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",8,7,Da Vinci Inspired Geared Pies,Jousting Knights Marchpane,IN,Andrew,7,7,2,4
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",8,7,Da Vinci Inspired Geared Pies,Jousting Knights Marchpane,IN,Andrew,7,7,3,2
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",8,7,Da Vinci Inspired Geared Pies,Jousting Knights Marchpane,IN,Andrew,7,7,4,4
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",8,7,Da Vinci Inspired Geared Pies,Jousting Knights Marchpane,IN,Andrew,7,7,5,6
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",8,7,Da Vinci Inspired Geared Pies,Jousting Knights Marchpane,IN,Andrew,7,7,6,6
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",8,7,Da Vinci Inspired Geared Pies,Jousting Knights Marchpane,STAR BAKER,Andrew,7,7,7,1
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",8,7,Da Vinci Inspired Geared Pies,Jousting Knights Marchpane,IN,Andrew,7,7,8,2
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",8,7,Da Vinci Inspired Geared Pies,Jousting Knights Marchpane,STAR BAKER,Andrew,7,7,9,2
Andrew Smyth,25,Aerospace engineer,"Derby / Holywood, County Down",8,7,Da Vinci Inspired Geared Pies,Jousting Knights Marchpane,Runner-up,Andrew,7,7,10,1
Benjamina Ebuehi,23,Teaching assistant,South London,8,7,Mexican Adventure,Tudor Garden,IN,Benjamina,7,7,1,6
Benjamina Ebuehi,23,Teaching assistant,South London,8,7,Mexican Adventure,Tudor Garden,IN,Benjamina,7,7,2,3
Benjamina Ebuehi,23,Teaching assistant,South London,8,7,Mexican Adventure,Tudor Garden,IN,Benjamina,7,7,3,6
Benjamina Ebuehi,23,Teaching assistant,South London,8,7,Mexican Adventure,Tudor Garden,STAR BAKER,Benjamina,7,7,4,1
Benjamina Ebuehi,23,Teaching assistant,South London,8,7,Mexican Adventure,Tudor Garden,IN,Benjamina,7,7,5,5
Benjamina Ebuehi,23,Teaching assistant,South London,8,7,Mexican Adventure,Tudor Garden,IN,Benjamina,7,7,6,2
Benjamina Ebuehi,23,Teaching assistant,South London,8,7,Mexican Adventure,Tudor Garden,IN,Benjamina,7,7,7,3
Benjamina Ebuehi,23,Teaching assistant,South London,8,7,Mexican Adventure,Tudor Garden,OUT,Benjamina,7,7,8,4
Benjamina Ebuehi,23,Teaching assistant,South London,8,7,Mexican Adventure,Tudor Garden,NA,Benjamina,7,7,9,NA
Benjamina Ebuehi,23,Teaching assistant,South London,8,7,Mexican Adventure,Tudor Garden,NA,Benjamina,7,7,10,NA
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",8,7,Cheesy Cheeky Fish Pies,Peacock,IN,Candice,7,7,1,5
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",8,7,Cheesy Cheeky Fish Pies,Peacock,STAR BAKER,Candice,7,7,2,8
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",8,7,Cheesy Cheeky Fish Pies,Peacock,IN,Candice,7,7,3,3
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",8,7,Cheesy Cheeky Fish Pies,Peacock,IN,Candice,7,7,4,2
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",8,7,Cheesy Cheeky Fish Pies,Peacock,STAR BAKER,Candice,7,7,5,2
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",8,7,Cheesy Cheeky Fish Pies,Peacock,IN,Candice,7,7,6,5
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",8,7,Cheesy Cheeky Fish Pies,Peacock,IN,Candice,7,7,7,2
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",8,7,Cheesy Cheeky Fish Pies,Peacock,STAR BAKER,Candice,7,7,8,1
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",8,7,Cheesy Cheeky Fish Pies,Peacock,IN,Candice,7,7,9,3
Candice Brown,31,PE teacher,"Barton-Le-Clay, Bedfordshire",8,7,Cheesy Cheeky Fish Pies,Peacock,WINNER,Candice,7,7,10,2
Jane Beedle,61,Garden designer,Beckenham,8,7,Tudor Rose Pies,Swans,STAR BAKER,Jane,7,7,1,7
Jane Beedle,61,Garden designer,Beckenham,8,7,Tudor Rose Pies,Swans,IN,Jane,7,7,2,2
Jane Beedle,61,Garden designer,Beckenham,8,7,Tudor Rose Pies,Swans,IN,Jane,7,7,3,9
Jane Beedle,61,Garden designer,Beckenham,8,7,Tudor Rose Pies,Swans,IN,Jane,7,7,4,3
Jane Beedle,61,Garden designer,Beckenham,8,7,Tudor Rose Pies,Swans,IN,Jane,7,7,5,1
Jane Beedle,61,Garden designer,Beckenham,8,7,Tudor Rose Pies,Swans,IN,Jane,7,7,6,4
